"RocketReports","MINT0009",43,8216,8269,4020.0000,96.7500,28,6,1,5,3,0,0,0.0000,"20210702"
"RocketReports","MINT0025",2,5400,5402,240.0000,7.0000,2,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0026",6,2015,2020,500.0000,18.0000,6,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0027",4,6854,6857,240.0000,14.0000,3,1,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0032",12,5527,5538,1580.0000,27.0000,10,2,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0034",8,6581,6589,680.0000,18.0000,5,3,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0041",4,1711,1714,480.0000,9.0000,4,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0042",20,4270,4295,2240.0000,70.0000,15,2,1,2,0,0,0,0.0000,"20210702"
"RocketReports","MINT0044",1,1923,1923,80.0000,3.0000,1,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0049",0,8692,8696,0.0000,0.0000,0,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0050",2,6049,6052,240.0000,6.0000,2,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0052",1,5838,5839,60.0000,5.0000,0,1,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0054",2,5203,5205,160.0000,7.5000,1,0,0,1,0,0,0,0.0000,"20210702"
"RocketReports","MINT0055",1,4639,4639,40.0000,3.5000,1,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0056",5,1657,1661,400.0000,18.7500,4,0,0,1,0,0,0,0.0000,"20210702"
"RocketReports","MINT0059",2,1441,1443,140.0000,5.5000,2,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0062",15,3341,3356,980.0000,52.5000,14,1,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0065",1,6458,6458,120.0000,3.5000,1,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0067",14,7757,7775,1950.0000,56.0000,5,2,1,1,5,0,0,0.0000,"20210702"
"RocketReports","MINT0068",2,1659,1660,60.0000,9.5000,2,0,0,0,0,0,0,0.0000,"20210702"
"RocketReports","MINT0069",69,9628,9706,5680.0000,138.0000,64,2,1,2,0,0,0,0.0000,"20210702"
"RocketReports","MINT0101",6,73,78,340.0000,18.0000,4,0,2,0,0,0,0,0.0000,"20210702"
